case_id,year,month,state,location,species,status,illnesses,hospitalizations,fatalities
2863,2000,April,California,Restaurant,,,33,,
2864,2000,April,California,Restaurant,Staphylococcus aureus,Suspected,30,,
2865,2000,April,California,Restaurant,,,30,,
2866,2000,April,California,Restaurant,,,2,0.0,0.0
2867,2000,April,California,Restaurant,Norovirus genogroup I,Suspected,16,,
2868,2000,April,California,Grocery Store,Salmonella enterica,Confirmed,12,2.0,
2869,2000,April,California,Restaurant,Norovirus genogroup I,Suspected,27,0.0,0.0
2870,2000,April,California,Nursing Home/Assisted Living Facility,,,13,1.0,
2871,2000,April,California,Restaurant,,,5,,
2872,2000,April,California,Restaurant,Staphylococcus aureus,Suspected,4,,
2873,2000,April,California,Private Home/Residence,Salmonella enterica,Confirmed,6,2.0,
2874,2000,April,California,Restaurant,Norovirus genogroup I,Suspected,27,,
2875,2000,April,Colorado,Restaurant,Norovirus genogroup I,Suspected,11,,0.0
2876,2000,April,Florida,Restaurant,Vibrio parahaemolyticus,Suspected,3,,
2877,2000,April,Florida,Restaurant,,,2,0.0,0.0
2878,2000,April,Florida,Restaurant,Salmonella enterica,Confirmed,5,,
2879,2000,April,Florida,Restaurant,,,9,0.0,0.0
2880,2000,April,Florida,Private Home/Residence,,,10,,
2881,2000,April,Florida,Restaurant,,,2,,
2882,2000,April,Florida,Restaurant,,,5,,
2883,2000,April,Florida,Restaurant,Salmonella enterica,Suspected,2,,
2884,2000,April,Florida,School/College/University,Chemical or toxin,Suspected,2,,
2885,2000,April,Florida,,Norovirus genogroup I,Suspected,32,,
2886,2000,April,Florida,Restaurant,Staphylococcus aureus,Suspected,5,,
2887,2000,April,Florida,School/College/University,Heavy metals,Confirmed,21,0.0,0.0
2888,2000,April,Florida,Restaurant,,,2,0.0,0.0
2889,2000,April,Florida,Restaurant,Bacillus cereus,Suspected,3,0.0,0.0
2890,2000,April,Florida,Restaurant,,,3,1.0,
2891,2000,April,Florida,Restaurant,,,2,,
2892,2000,April,Florida,Restaurant,Bacillus cereus,Suspected,6,,
2893,2000,April,Florida,Restaurant,Staphylococcus aureus,Suspected,2,0.0,0.0
2894,2000,April,Florida,Restaurant,,,4,,
2895,2000,April,Florida,Restaurant,,,4,2.0,
2896,2000,April,Florida,Restaurant,Salmonella enterica,Suspected,2,0.0,0.0
2897,2000,April,Florida,Private Home/Residence,,,2,,
2898,2000,April,Florida,Restaurant,Norovirus genogroup I,Suspected,14,2.0,0.0
2899,2000,April,Florida,Restaurant,,,2,,
2900,2000,April,Florida,Restaurant,Clostridium perfringens,Suspected,2,,
2901,2000,April,Florida,Restaurant,Norovirus genogroup I,Suspected,5,0.0,0.0
2902,2000,April,Georgia,Office/Indoor Workplace,Norovirus genogroup I,Confirmed,136,,
2903,2000,April,Hawaii,Restaurant,,,5,0.0,0.0
2904,2000,April,Hawaii,Restaurant,,,3,0.0,0.0
2905,2000,April,Hawaii,Restaurant,Scombroid toxin,Suspected,2,0.0,0.0
2906,2000,April,Illinois,Private Home/Residence,Clostridium perfringens,Confirmed,28,1.0,
2907,2000,April,Illinois,Restaurant,Norovirus genogroup I,Suspected,4,,
2908,2000,April,Illinois,Restaurant,Clostridium perfringens,Suspected,2,0.0,0.0
2909,2000,April,Illinois,Catering Service,Norovirus genogroup I,Suspected,6,,0.0
2910,2000,April,Illinois,Catering Service,Norovirus genogroup I,Suspected,10,0.0,0.0
2911,2000,April,Illinois,Private Home/Residence,Norovirus genogroup I,Confirmed,7,,
2912,2000,April,Illinois,Restaurant,,,3,0.0,0.0
2913,2000,April,Indiana,Religious Facility,Norovirus genogroup II,Confirmed,49,0.0,0.0
2914,2000,April,Iowa,Restaurant,Norovirus genogroup I,Suspected,13,,
2915,2000,April,Maryland,Private Home/Residence,Salmonella enterica,Confirmed,7,1.0,0.0
2916,2000,April,Maryland,Restaurant,Vibrio parahaemolyticus,Confirmed,3,1.0,0.0
2917,2000,April,Maryland,Restaurant,Clostridium perfringens,Suspected,8,0.0,0.0
2918,2000,April,Maryland,Restaurant,,,4,0.0,0.0
2919,2000,April,Maryland,Restaurant,,,2,0.0,0.0
2920,2000,April,Maryland,Restaurant,,,3,0.0,0.0
2921,2000,April,Maryland,Restaurant,,,2,,
2922,2000,April,Maryland,Restaurant,,,3,,
2923,2000,April,Maryland,Grocery Store,,,3,0.0,0.0
2924,2000,April,Maryland,Restaurant,,,4,0.0,0.0
2925,2000,April,Massachusetts,Prison/Jail,,,20,,
2926,2000,April,Massachusetts,Restaurant,,,20,0.0,0.0
2927,2000,April,Michigan,Restaurant,,,2,,
2928,2000,April,Michigan,Restaurant,,,7,0.0,0.0
2929,2000,April,Michigan,Restaurant,,,5,0.0,0.0
2930,2000,April,Michigan,Restaurant,,,2,0.0,0.0
2931,2000,April,Michigan,Restaurant,,,4,0.0,0.0
2932,2000,April,Michigan,Restaurant,,,2,,
2933,2000,April,Michigan,Restaurant,,,2,0.0,0.0
2934,2000,April,Michigan,Restaurant,,,3,0.0,0.0
2935,2000,April,Michigan,Restaurant,,,2,,
2936,2000,April,Michigan,Restaurant,,,2,,
2937,2000,April,Michigan,Restaurant,,,5,0.0,0.0
2938,2000,April,Minnesota,Restaurant,Norovirus genogroup I,Suspected,11,0.0,0.0
2939,2000,April,Minnesota,Restaurant,,,6,0.0,0.0
2940,2000,April,Minnesota,Restaurant,Salmonella enterica,Confirmed,7,1.0,0.0
2941,2000,April,Minnesota,School/College/University,Norovirus genogroup I,Suspected,37,2.0,0.0
2942,2000,April,Minnesota,Restaurant,,,2,0.0,0.0
2943,2000,April,Minnesota,Restaurant,Hepatitis A,Confirmed,9,1.0,0.0
2944,2000,April,Mississippi,,Salmonella enterica,Confirmed,6,3.0,0.0
2945,2000,April,Montana,School/College/University,,,82,3.0,0.0
2946,2000,April,Multistate,Private Home/Residence,Campylobacter jejuni,Confirmed,18,0.0,0.0
2947,2000,April,Multistate,,Salmonella enterica,Confirmed,30,4.0,0.0
2948,2000,April,New York,Restaurant,,,16,,
2949,2000,April,New York,,Virus,Suspected,12,,
2950,2000,April,Ohio,Restaurant,,,5,,
2951,2000,April,Ohio,Private Home/Residence,Clostridium botulinum,Confirmed,3,3.0,1.0
2952,2000,April,Ohio,Restaurant,Salmonella enterica,Confirmed,4,,
2953,2000,April,Ohio,Restaurant,,,2,0.0,0.0
2954,2000,April,Ohio,Restaurant,Norovirus genogroup I,Confirmed,76,,0.0
2955,2000,April,Ohio,Restaurant,,,2,,
2956,2000,April,Ohio,Restaurant,Norovirus genogroup I,Confirmed,11,,
2957,2000,April,Ohio,Restaurant,Norovirus genogroup I,Confirmed,60,,0.0
2958,2000,April,Ohio,Restaurant,Norovirus genogroup I,Suspected,3,,
2959,2000,April,Ohio,Restaurant,Norovirus genogroup I,Confirmed,9,,
2960,2000,April,Oregon,Catering Service,,,17,,
2961,2000,April,Oregon,Restaurant,Norovirus genogroup I,Suspected,22,,
2962,2000,April,Oregon,,Norovirus genogroup I,Suspected,25,0.0,0.0
2963,2000,April,Pennsylvania,,Salmonella enterica,Confirmed,2,0.0,0.0
2964,2000,April,Pennsylvania,Grocery Store,Bacillus cereus,Confirmed,3,0.0,0.0
2965,2000,April,Pennsylvania,Restaurant,,,41,0.0,0.0
2966,2000,April,Pennsylvania,Restaurant,,,2,0.0,0.0
2967,2000,April,Texas,Restaurant,,,3,0.0,0.0
2968,2000,April,Texas,,"Escherichia coli, Shiga toxin-producing",Confirmed,15,,0.0
2969,2000,April,Virginia,Private Home/Residence,Salmonella enterica,Confirmed,106,14.0,0.0
2970,2000,April,Washington,Restaurant,,,3,0.0,0.0
2971,2000,April,Washington,Restaurant,,,3,0.0,0.0
2972,2000,April,Washington,Restaurant,,,4,0.0,0.0
2973,2000,April,Washington,Restaurant,Clostridium perfringens,Suspected,2,0.0,0.0
2974,2000,April,Washington,Restaurant,,,2,0.0,0.0
2975,2000,April,Washington,Restaurant,,,2,0.0,0.0
2976,2000,April,Wisconsin,Restaurant,Clostridium perfringens,Confirmed,8,0.0,0.0
2977,2000,May,Alabama,Restaurant,,,2,1.0,
2978,2000,May,Alabama,Religious Facility,Staphylococcus aureus,Confirmed,34,,0.0
2979,2000,May,Alabama,Restaurant,,,3,0.0,0.0
2980,2000,May,Alabama,Restaurant,,,4,0.0,0.0
2981,2000,May,Alabama,Restaurant,,,2,0.0,0.0
2982,2000,May,Arkansas,Restaurant,"Escherichia coli, Shiga toxin-producing",Confirmed,36,14.0,0.0
2983,2000,May,California,Restaurant,Salmonella enterica,Confirmed,17,6.0,0.0
2984,2000,May,California,Restaurant,Campylobacter jejuni,Confirmed,2,,
2985,2000,May,California,Catering Service,,,15,,
2986,2000,May,California,Restaurant,,,10,,
2987,2000,May,California,Restaurant,Norovirus genogroup I,Suspected,100,,
2988,2000,May,California,Restaurant,Norovirus genogroup I,Confirmed,10,1.0,
2989,2000,May,California,Restaurant,Norovirus genogroup I,Confirmed,8,,
2990,2000,May,California,Restaurant,Norovirus genogroup I,Suspected,19,3.0,
2991,2000,May,California,Private Home/Residence,Salmonella enterica,Confirmed,5,,
2992,2000,May,Colorado,Restaurant,Norovirus genogroup I,Confirmed,62,,
2993,2000,May,Colorado,Restaurant,"Escherichia coli, Enteropathogenic",Suspected,41,,
2994,2000,May,Colorado,Restaurant,Clostridium perfringens,Suspected,2,,
2995,2000,May,Connecticut,Restaurant,,,8,0.0,0.0
2996,2000,May,Connecticut,Restaurant,Campylobacter jejuni,Confirmed,13,1.0,0.0
2997,2000,May,Florida,Restaurant,,,3,,
2998,2000,May,Florida,Restaurant,,,2,,
2999,2000,May,Florida,,Staphylococcus aureus,Suspected,6,6.0,
3000,2000,May,Florida,Grocery Store,,,2,,
3001,2000,May,Florida,Restaurant,,,5,,
3002,2000,May,Florida,Restaurant,,,3,,
3003,2000,May,Florida,Restaurant,,,2,1.0,
3004,2000,May,Florida,Restaurant,,,2,,
3005,2000,May,Florida,Restaurant,,,4,0.0,0.0
3006,2000,May,Florida,Restaurant,Norovirus genogroup I,Suspected,17,0.0,0.0
3007,2000,May,Florida,Restaurant,Norovirus genogroup I,Suspected,6,,
3008,2000,May,Florida,Restaurant,Norovirus genogroup I,Confirmed,142,0.0,0.0
3009,2000,May,Florida,Restaurant,,,3,,
3010,2000,May,Florida,Restaurant,,,2,0.0,0.0
3011,2000,May,Florida,Restaurant,Staphylococcus aureus,Suspected,8,2.0,
3012,2000,May,Florida,Restaurant,,,3,0.0,0.0
3013,2000,May,Florida,Restaurant,Salmonella enterica,Suspected,6,0.0,0.0
3014,2000,May,Florida,Restaurant,Ciguatoxin,Confirmed,4,1.0,
3015,2000,May,Florida,Restaurant,,,2,,
3016,2000,May,Florida,Restaurant,,,4,4.0,0.0
3017,2000,May,Florida,Private Home/Residence,Ciguatoxin,Confirmed,4,2.0,
3018,2000,May,Florida,Restaurant,,,2,1.0,
3019,2000,May,Florida,Restaurant,Staphylococcus aureus,Suspected,7,0.0,0.0
3020,2000,May,Florida,Restaurant,,,3,0.0,3.0
3021,2000,May,Florida,Restaurant,Chemical or toxin,Suspected,3,0.0,0.0
3022,2000,May,Florida,Restaurant,Salmonella enterica,Suspected,3,0.0,0.0
3023,2000,May,Georgia,Restaurant,Cyclospora cayatenensis,Confirmed,19,0.0,0.0
3024,2000,May,Georgia,Restaurant,Staphylococcus aureus,Confirmed,12,11.0,0.0
3025,2000,May,Georgia,School/College/University,Norovirus genogroup I,Confirmed,20,,
3026,2000,May,Guam,Restaurant,,,2,,
3027,2000,May,Hawaii,Private Home/Residence,Scombroid toxin,Suspected,3,0.0,0.0
3028,2000,May,Hawaii,Restaurant,Staphylococcus aureus,Confirmed,3,0.0,0.0
3029,2000,May,Hawaii,Private Home/Residence,Ciguatoxin,Confirmed,2,0.0,0.0
3030,2000,May,Hawaii,Restaurant,,,34,0.0,0.0
3031,2000,May,Hawaii,Restaurant,Scombroid toxin,Confirmed,4,0.0,
3032,2000,May,Illinois,Restaurant,Norovirus genogroup I,Suspected,13,0.0,0.0
3033,2000,May,Illinois,Restaurant,Norovirus genogroup I,Suspected,6,0.0,0.0
3034,2000,May,Illinois,Restaurant,Clostridium perfringens,Confirmed,11,0.0,0.0
3035,2000,May,Illinois,Restaurant,Norovirus genogroup I,Suspected,6,0.0,0.0
3036,2000,May,Illinois,Private Home/Residence,,,13,,
3037,2000,May,Illinois,Restaurant,Scombroid toxin,Confirmed,2,0.0,0.0
3038,2000,May,Illinois,Restaurant,,,9,1.0,
3039,2000,May,Illinois,Restaurant,Norovirus genogroup I,Suspected,8,0.0,0.0
3040,2000,May,Indiana,Catering Service,Virus,Suspected,18,0.0,0.0
3041,2000,May,Iowa,Restaurant,Norovirus genogroup I,Confirmed,60,,
3042,2000,May,Louisiana,,Norovirus genogroup I,Confirmed,43,0.0,0.0
3043,2000,May,Maine,Restaurant,Salmonella enterica,Confirmed,2,1.0,0.0
3044,2000,May,Maryland,Restaurant,,,2,0.0,0.0
3045,2000,May,Maryland,Restaurant,,,59,0.0,0.0
3046,2000,May,Maryland,Restaurant,,,2,0.0,0.0
3047,2000,May,Maryland,Restaurant,Clostridium perfringens,Confirmed,23,0.0,0.0
3048,2000,May,Maryland,Restaurant,,,10,0.0,0.0
3049,2000,May,Maryland,Private Home/Residence,,,8,1.0,0.0
3050,2000,May,Maryland,Restaurant,Clostridium perfringens,Suspected,12,0.0,0.0
3051,2000,May,Massachusetts,Restaurant,,,7,,
3052,2000,May,Michigan,Restaurant,,,3,0.0,0.0
3053,2000,May,Michigan,Restaurant,,,2,,
3054,2000,May,Michigan,Restaurant,,,4,0.0,0.0
3055,2000,May,Michigan,Restaurant,,,2,,
3056,2000,May,Michigan,Restaurant,,,5,0.0,0.0
3057,2000,May,Michigan,Restaurant,Norovirus genogroup I,Suspected,75,0.0,0.0
3058,2000,May,Michigan,Restaurant,,,17,,
3059,2000,May,Michigan,Catering Service,Norovirus genogroup I,Confirmed,184,,
3060,2000,May,Michigan,Restaurant,,,13,1.0,0.0
3061,2000,May,Michigan,Restaurant,,,2,0.0,0.0
3062,2000,May,Michigan,Restaurant,Salmonella enterica,Suspected,75,2.0,0.0
3063,2000,May,Michigan,Restaurant,,,2,0.0,0.0
3064,2000,May,Michigan,Restaurant,,,2,,
3065,2000,May,Minnesota,Restaurant,,,6,0.0,0.0
3066,2000,May,Minnesota,Restaurant,Shigella sonnei,Confirmed,3,3.0,0.0
3067,2000,May,Minnesota,Restaurant,Salmonella enterica,Confirmed,6,1.0,0.0
3068,2000,May,Missouri,Restaurant,,,7,1.0,0.0
3069,2000,May,Multistate,Restaurant,Listeria monocytogenes,Confirmed,29,29.0,7.0
3070,2000,May,New Mexico,Private Home/Residence,Salmonella enterica,Confirmed,32,2.0,0.0
3071,2000,May,New York,Private Home/Residence,,,23,,
3072,2000,May,New York,,Norovirus genogroup I,Confirmed,27,,
3073,2000,May,New York,,Norovirus genogroup I,Confirmed,114,,
3074,2000,May,New York,Restaurant,Salmonella enterica,Confirmed,7,0.0,0.0
3075,2000,May,New York,School/College/University,,,35,,
3076,2000,May,New York,Restaurant,Scombroid toxin,Suspected,2,,
3077,2000,May,North Carolina,School/College/University,Norovirus genogroup I,Suspected,50,,
3078,2000,May,Ohio,Private Home/Residence,Norovirus genogroup I,Confirmed,5,,
3079,2000,May,Ohio,Restaurant,Chemical or toxin,Suspected,2,,
3080,2000,May,Ohio,Office/Indoor Workplace,Norovirus genogroup I,Confirmed,15,0.0,0.0
3081,2000,May,Ohio,Restaurant,Chemical or toxin,Confirmed,5,,
3082,2000,May,Ohio,Restaurant,Norovirus genogroup I,Confirmed,3,,
3083,2000,May,Oregon,,Norovirus genogroup I,Confirmed,12,0.0,0.0
3084,2000,May,Oregon,,,,7,0.0,0.0
3085,2000,May,Pennsylvania,Private Home/Residence,Salmonella enterica,Confirmed,9,0.0,0.0
3086,2000,May,Pennsylvania,Restaurant,"Escherichia coli, Shiga toxin-producing",Confirmed,6,3.0,0.0
3087,2000,May,Pennsylvania,Camp,,,22,0.0,0.0
3088,2000,May,Pennsylvania,Catering Service,Clostridium perfringens,Confirmed,13,0.0,0.0
3089,2000,May,Pennsylvania,Restaurant,,,23,0.0,0.0
3090,2000,May,South Carolina,Restaurant,Salmonella enterica,Confirmed,6,,
3091,2000,May,Texas,Restaurant,,,122,0.0,0.0
3092,2000,May,Virginia,Restaurant,Salmonella enterica,Suspected,32,4.0,0.0
3093,2000,May,Virginia,,Salmonella enterica,Suspected,16,,
3094,2000,May,Washington,,"Escherichia coli, Enteropathogenic",Confirmed,100,0.0,0.0
3095,2000,May,Wisconsin,,Campylobacter jejuni,Confirmed,19,0.0,0.0
3096,2000,May,Wisconsin,Restaurant,,,33,1.0,0.0
3097,2000,May,Wisconsin,Private Home/Residence,Shigella sonnei,Confirmed,8,0.0,0.0
3098,2000,June,Alabama,Restaurant,,,2,,
3099,2000,June,Alabama,Restaurant,,,2,0.0,0.0
3100,2000,June,Alabama,Restaurant,,,3,,
3101,2000,June,Arkansas,Restaurant,Salmonella enterica,Confirmed,96,6.0,0.0
3102,2000,June,California,Restaurant,Shigella sonnei,Confirmed,8,0.0,0.0
3103,2000,June,California,Restaurant,,,7,0.0,0.0
3104,2000,June,California,Restaurant,,,2,0.0,0.0
3105,2000,June,California,Restaurant,,,8,0.0,0.0
3106,2000,June,California,Restaurant,,,2,0.0,0.0
3107,2000,June,California,Private Home/Residence,,,22,0.0,0.0
3108,2000,June,California,Restaurant,Norovirus genogroup I,Confirmed,22,0.0,0.0
3109,2000,June,California,,Staphylococcus aureus,Suspected,58,0.0,0.0
3110,2000,June,California,Restaurant,Norovirus genogroup I,Suspected,57,0.0,0.0
3111,2000,June,California,Restaurant,Norovirus genogroup I,Suspected,14,0.0,0.0
3112,2000,June,California,Restaurant,,,4,0.0,0.0
3113,2000,June,California,Restaurant,Norovirus genogroup I,Suspected,7,0.0,0.0
3114,2000,June,California,Restaurant,Norovirus genogroup I,Suspected,12,0.0,0.0
3115,2000,June,California,Restaurant,,,7,0.0,0.0
3116,2000,June,California,Restaurant,,,100,0.0,0.0
3117,2000,June,Colorado,Restaurant,Staphylococcus aureus,Confirmed,10,,
3118,2000,June,Colorado,Restaurant,Clostridium perfringens,Suspected,3,,
3119,2000,June,Colorado,Restaurant,Salmonella enterica,Confirmed,27,,
3120,2000,June,Colorado,Restaurant,Salmonella enterica,Confirmed,4,,
3121,2000,June,Colorado,Private Home/Residence,"Escherichia coli, Shiga toxin-producing",Suspected,16,6.0,1.0
3122,2000,June,Colorado,Restaurant,Bacillus cereus,Suspected,6,,
3123,2000,June,Colorado,Restaurant,Clostridium perfringens,Suspected,42,,
3124,2000,June,Colorado,Restaurant,Norovirus genogroup I,Suspected,8,,
3125,2000,June,Colorado,Private Home/Residence,"Escherichia coli, Shiga toxin-producing",Suspected,7,5.0,0.0
3126,2000,June,Florida,Restaurant,,,2,,
3127,2000,June,Florida,Catering Service,Salmonella enterica,Suspected,17,,
3128,2000,June,Florida,Restaurant,,,2,,
3129,2000,June,Florida,Restaurant,,,3,,
3130,2000,June,Florida,Restaurant,,,2,1.0,
3131,2000,June,Florida,Restaurant,Clostridium perfringens,Suspected,3,,
3132,2000,June,Florida,Restaurant,Clostridium perfringens,Suspected,4,,
3133,2000,June,Florida,Restaurant,,,2,1.0,
3134,2000,June,Florida,Restaurant,Norovirus genogroup I,Suspected,18,,
3135,2000,June,Florida,Restaurant,,,4,,
3136,2000,June,Florida,Restaurant,,,2,,
3137,2000,June,Florida,Restaurant,,,7,,
3138,2000,June,Florida,Restaurant,,,3,,
3139,2000,June,Florida,Restaurant,,,3,,
3140,2000,June,Florida,Restaurant,Clostridium perfringens,Suspected,2,,
3141,2000,June,Florida,Private Home/Residence,Ciguatoxin,Confirmed,7,,
3142,2000,June,Florida,Restaurant,,,3,,
3143,2000,June,Florida,Restaurant,,,2,,
3144,2000,June,Georgia,,Norovirus genogroup I,Confirmed,48,,0.0
3145,2000,June,Georgia,Restaurant,Salmonella enterica,Confirmed,26,0.0,0.0
3146,2000,June,Hawaii,Restaurant,Scombroid toxin,Suspected,2,0.0,0.0
3147,2000,June,Hawaii,Restaurant,,,2,1.0,0.0
3148,2000,June,Idaho,Restaurant,Salmonella enterica,Confirmed,4,1.0,0.0
3149,2000,June,Idaho,,Campylobacter jejuni,Confirmed,42,1.0,0.0
3150,2000,June,Illinois,Restaurant,Shigella boydii,Confirmed,40,2.0,0.0
3151,2000,June,Illinois,Restaurant,Norovirus genogroup I,Suspected,17,,
3152,2000,June,Illinois,Restaurant,Scombroid toxin,Suspected,2,0.0,0.0
3153,2000,June,Illinois,Restaurant,Bacillus cereus,Suspected,5,0.0,0.0
3154,2000,June,Illinois,Restaurant,Norovirus genogroup I,Suspected,11,0.0,0.0
3155,2000,June,Indiana,Nursing Home/Assisted Living Facility,Norovirus genogroup I,Confirmed,28,0.0,0.0
3156,2000,June,Indiana,,Virus,Suspected,44,1.0,0.0
3157,2000,June,Iowa,Private Home/Residence,Norovirus genogroup I,Suspected,8,,
3158,2000,June,Kentucky,Restaurant,Salmonella enterica,Confirmed,14,5.0,0.0
3159,2000,June,Maine,Restaurant,Salmonella enterica,Confirmed,2,0.0,0.0
3160,2000,June,Maine,Restaurant,,,5,0.0,0.0
3161,2000,June,Maryland,Grocery Store,,,7,,
3162,2000,June,Maryland,Restaurant,Salmonella enterica,Confirmed,18,2.0,0.0
3163,2000,June,Maryland,Restaurant,,,3,,
3164,2000,June,Maryland,Restaurant,,,3,0.0,0.0
3165,2000,June,Maryland,Restaurant,,,3,,
3166,2000,June,Maryland,Restaurant,,,5,,
3167,2000,June,Massachusetts,Restaurant,Vibrio parahaemolyticus,Suspected,28,,
3168,2000,June,Massachusetts,Private Home/Residence,,,16,,
3169,2000,June,Michigan,Restaurant,,,2,,
3170,2000,June,Michigan,Restaurant,,,3,0.0,0.0
3171,2000,June,Michigan,Restaurant,,,3,0.0,0.0
3172,2000,June,Michigan,Restaurant,Norovirus genogroup I,Confirmed,63,1.0,0.0
3173,2000,June,Minnesota,Restaurant,Scombroid toxin,Suspected,2,0.0,0.0
3174,2000,June,Minnesota,,Campylobacter other,Confirmed,8,1.0,0.0
3175,2000,June,Minnesota,Restaurant,,,3,0.0,0.0
3176,2000,June,Minnesota,Restaurant,Norovirus genogroup I,Suspected,3,0.0,0.0
3177,2000,June,Minnesota,Restaurant,,,2,0.0,0.0
3178,2000,June,Minnesota,Catering Service,Norovirus genogroup I,Confirmed,33,0.0,0.0
3179,2000,June,Minnesota,Private Home/Residence,Salmonella enterica,Suspected,12,1.0,0.0
3180,2000,June,Minnesota,Restaurant,,,5,0.0,0.0
3181,2000,June,Multistate,Restaurant,Salmonella enterica,Confirmed,13,5.0,0.0
3182,2000,June,Multistate,Unknown,Salmonella enterica,Confirmed,7,1.0,0.0
3183,2000,June,New Jersey,Nursing Home/Assisted Living Facility,Salmonella enterica,Confirmed,41,8.0,0.0
